id,loss
362684,1484.608
362686,2167.3254
362690,6443.765
362700,1291.4684
362701,1060.7136
362703,1021.1461
362706,974.964
362708,2317.9277
362712,1335.0549
362713,3422.235
362722,1991.8278
362733,1429.0386
362742,1659.5763
362744,1801.8619
362748,2887.6404
362750,3476.071
362751,4760.0107
362754,1048.4264
362760,2739.9272
362765,2447.881
362768,2295.5256
362775,1267.7616
362777,1701.4452
362779,1678.4745
362783,2590.3853
362784,2444.1873
362789,4336.8794
362791,1895.0734
362799,742.08777
362809,1050.0535
362818,1954.3718
362829,3138.5032
362832,1598.8912
362836,2638.421
362838,1590.2908
362842,1697.285
362844,5418.531
362848,1627.5493
362857,1848.6908
362860,1303.4558
362864,4622.3154
362865,8496.18
362867,2202.0396
362872,1333.6539
362884,3795.2683
362889,6929.1504
362893,3642.4812
362894,2509.565
362896,983.00574
362901,1595.0944
362904,3014.584
362905,7381.721
362906,6666.731
362909,2188.9575
362912,1596.7046
362914,1282.1094
362923,1275.298
362926,1825.2094
362930,3066.5396
362935,1799.7444
362940,884.4538
362943,3306.0642
362956,2182.9983
362964,2316.203
362971,2623.3193
362972,2674.8455
362974,1897.8513
362975,1989.7545
362985,3781.4348
362990,5401.2163
362999,5256.796
363002,1758.3561
363005,3647.8452
363012,2140.7773
363015,4099.1733
363018,1489.9972
363022,2523.541
363024,1173.1349
363037,1688.1023
363038,1054.7224
363039,1503.3062
363041,7034.5645
363043,1239.2765
363050,3253.0334
363058,1485.9055
363060,2396.7705
363065,1991.8373
363080,2593.9797
363083,1721.9956
363094,2210.8816
363101,2105.398
363108,737.4329
363116,1311.11
363118,2421.1765
363122,1695.3187
363127,4481.397
363132,11159.861
363133,3285.8499
363142,1049.0221
363146,868.8429
363163,1036.9385
363170,4591.1626
363175,2976.1418
363184,5259.1123
363187,1966.4391
363193,3456.1255
363197,1114.0688
363205,6187.584
363206,1090.6002
363208,1293.9562
363211,2083.7876
363212,1499.7427
363216,1032.2893
363217,2653.589
363227,1612.606
363231,4120.4204
363236,1712.0553
363243,3015.3862
363244,1244.5161
363249,1247.3726
363255,2458.8752
363259,4027.6086
363262,6256.3013
363263,2840.9568
363264,1023.79645
363276,1007.8451
363277,1168.9067
363278,4627.7188
363287,1861.89
363288,3054.194
363290,4288.2954
363293,811.9421
363298,1653.0747
363300,1970.8793
363305,1527.7313
363306,2430.1753
363312,1252.5718
363316,1161.6012
363324,2709.2473
363331,3399.3843
363332,2106.2747
363337,2391.6992
363338,2353.6294
363340,1715.2372
363344,1437.045
363347,910.2578
363361,1463.3417
363365,1582.6654
363368,1359.7439
363373,7805.2593
363374,1491.229
363378,801.9827
363382,2177.8384
363383,1766.432
363385,1529.7104
363393,1376.362
363396,3368.6672
363403,1419.2577
363414,1890.473
363415,1833.7034
363421,944.33234
363422,2265.3862
363427,2035.7808
363429,3838.0215
363431,1294.435
363432,915.1177
363442,1650.2891
363461,2064.9468
363468,1785.8162
363478,1604.0458
363488,2563.7346
363490,1290.1094
363492,13660.25
363497,2999.5369
363509,1814.4491
363516,2857.3904
363518,3152.7556
363523,1961.1287
363530,2327.3015
363536,1035.2139
363540,3482.691
363541,1078.9141
363543,1506.7732
363544,1477.3618
363558,2109.34
363559,916.3687
363566,3809.603
363567,1240.9352
363569,1697.6598
363578,1487.6204
363581,1689.9111
363603,1007.7519
363604,1628.168
363609,1376.8806
363615,4743.4385
363616,1535.2935
363617,1737.1241
363624,1359.226
363627,5317.5186
363628,2838.6616
363631,2057.2866
363632,1606.2715
363636,5700.3833
363638,1771.3047
363641,5288.6157
363650,1269.3506
363656,2055.9324
363657,1671.9099
363671,1015.4892
363678,10016.265
363685,2529.2139
363688,1440.0303
363691,1234.3173
363693,3027.188
363694,6352.6
363695,2616.733
363696,5685.269
363708,4103.722
363715,2110.643
363718,1120.1542
363723,1203.5198
363733,8528.587
363738,1129.8186
363739,2750.9448
363748,2714.7458
363752,2027.3229
363753,5724.7085
363755,1285.733
363764,2052.048
363774,2140.9785
363777,1559.4365
363780,1473.1488
363781,4457.476
363788,2674.1963
363789,1553.0585
363792,1486.4419
363804,3616.7178
363808,1798.9276
363809,6468.0166
363816,2420.3096
363817,997.8738
363821,656.71295
363823,2333.8872
363825,6449.858
363826,1901.7648
363832,2755.34
363833,2590.016
363847,1004.4393
363850,2549.0544
363854,1194.6146
363856,2852.0625
363858,1073.5594
363867,1066.6367
363868,4367.044
363869,5158.223
363871,9044.645
363885,1607.9973
363888,3275.0847
363901,2094.7244
363914,3632.1304
363921,6105.5254
363927,8506.428
363941,2324.5444
363945,1147.4252
363952,1194.9462
363953,4225.9688
363955,4028.066
363959,4760.3467
363961,2365.0608
363962,1829.1954
363971,1632.7084
363979,1652.1149
363981,1408.7294
363988,1119.2129
364005,4033.4822
364007,1757.2303
364017,1552.3877
364019,1692.8113
364030,1314.9976
364036,2276.2144
364038,3078.853
364041,2614.0928
364048,6855.886
364049,7677.562
364051,1763.3107
364053,2594.6553
364056,1242.5853
364059,763.1543
364060,5488.7534
364061,1223.5034
364063,1953.6768
364077,4792.099
364079,6823.442
364081,2641.6108
364085,1943.9983
364086,2075.2798
364099,6391.2417
364101,888.4974
364107,5567.5166
364108,1244.8448
364109,8153.47
364111,5214.6387
364116,3006.803
364123,1598.0055
364131,1004.3478
364135,3319.827
364151,1408.1055
364155,5248.8906
364161,1319.3331
364165,1626.108
364171,1304.812
364173,3284.2803
364177,2115.294
364182,6171.5186
364183,2098.7166
364189,959.8307
364190,1213.043
364195,2992.5225
364196,2005.3766
364201,5884.0596
364209,1175.8427
364210,1028.0525
364212,1565.2012
364213,5725.658
364235,1182.7452
364244,2774.2637
364250,1638.6328
364261,1429.1415
364268,1132.2682
364269,2215.7732
364271,6072.542
364278,1458.3096
364280,2758.374
364284,1298.246
364297,2103.1404
364298,1644.4886
364305,3367.4854
364310,1128.4639
364311,1162.7644
364320,2000.8673
364325,1251.0245
364326,2584.9329
364329,1375.4501
364331,1183.951
364335,1676.7721
364342,2439.3413
364349,3163.4114
364353,1987.2504
364355,2072.171
364359,3625.5825
364364,2363.124
364367,1986.8107
364368,2441.982
364375,1224.1664
364380,1589.6865
364382,3469.7947
364383,983.5478
364397,1146.9437
364400,846.5994
364408,2267.6245
364410,3912.0479
364425,1086.0071
364427,2341.1333
364428,1661.6082
364432,2272.9963
364441,1104.3312
364442,695.1877
364444,2601.382
364451,2818.7905
364454,1302.4257
364459,1790.0927
364467,3741.7341
364470,1310.1476
364472,993.5849
364474,3312.3098
364476,7086.452
364478,717.1041
364480,2164.7524
364481,975.41736
364485,1264.4314
364488,1909.1234
364493,1441.8505
364499,1354.1315
364500,1245.4309
364502,4477.484
364509,2405.6672
364510,1791.7972
364518,2145.1355
364519,1915.0828
364534,2225.8079
364536,2713.2666
364538,2769.4817
364541,2979.868
364542,7548.397
364543,4222.174
364545,890.43396
364550,774.9416
364551,1792.616
364572,3172.9954
364573,1727.696
364578,1503.5183
364579,3308.7705
364580,1795.7052
364584,3188.3591
364585,3288.1821
364592,1287.5312
364594,1934.5542
364599,2016.0709
364605,1311.6066
364608,3032.5771
364618,933.54376
364624,3041.4805
364627,1846.1229
364630,1414.2094
364634,1294.182
364636,1516.6465
364637,4481.6616
364652,1763.5016
364653,4053.511
364657,8853.269
364663,1026.4835
364667,3127.9106
364670,2291.384
364671,3177.762
364677,1559.0135
364678,4660.271
364679,1033.3772
364686,2079.8
364688,6724.974
364689,3414.2158
364697,1645.1741
364701,1773.7152
364707,916.31366
364709,1371.9266
364719,2454.3618
364725,1105.7291
364727,5472.5034
364730,1997.3927
364732,729.7374
364737,1723.498
364742,1096.0931
364745,3825.739
364749,2292.8486
364752,934.7384
364758,1289.9285
364763,1191.8556
364769,1171.1719
364772,2156.3376
364775,1801.0278
364777,4507.9985
364807,889.0034
364808,2428.8777
364820,3432.2463
364822,2518.628
364833,1232.8279
364840,2965.7437
364843,2761.4258
364845,4029.9448
364846,4343.4194
364847,2018.5835
364854,2810.306
364868,1726.4032
364870,1350.8546
364874,2015.5298
364887,1720.8899
364889,8411.318
364894,1202.1685
364897,2037.6202
364904,7026.1367
364906,1090.6433
364931,1707.7885
364933,1408.3976
364935,3513.365
364937,2559.4338
364940,2194.5867
364941,2248.9373
364950,1544.3429
364951,1214.473
364952,2005.3995
364954,1808.4382
364957,1040.9155
364960,1844.3658
364965,1611.8572
364966,1031.5231
364967,784.6834
364969,1604.2301
364978,1350.503
364980,1317.2776
364990,5805.9434
364992,3296.0784
364993,1797.2805
364997,2207.7126
365009,2039.6548
365010,1398.0632
365013,3092.3953
365015,2355.8965
365030,3107.6858
365033,5487.508
365042,1798.2389
365045,1405.3258
365055,2530.9233
365057,1140.757
365060,4048.809
365070,3341.0754
365078,1066.3672
365095,1374.7
365100,845.4549
365101,1385.394
365105,5044.1226
365106,2876.4194
365109,2983.9387
365110,2588.6035
365111,1064.688
365112,2758.6501
365113,1389.6973
365115,5860.1807
365121,1547.9297
365123,2402.3486
365126,7166.9497
365136,2699.7854
365144,990.0346
365145,9711.978
365150,2127.5642
365152,691.628
365158,1554.1675
365167,2587.1685
365179,1047.9197
365181,1512.892
365185,1641.7972
365187,4652.5796
365190,1365.8888
365192,927.7893
365206,2272.4792
365213,2069.56
365216,4636.629
365217,2148.3938
365221,2051.9707
365223,1409.7273
365227,1108.5441
365230,1373.9313
365233,1058.9464
365237,975.50946
365256,6432.701
365268,2380.256
365273,926.52405
365277,1326.4417
365281,2490.2432
365286,670.96313
365294,1225.1317
365307,1281.1162
365317,2092.0332
365320,1211.2483
365325,1436.0731
365328,3591.02
365329,5787.5513
365333,2748.0054
365334,1101.193
365340,1023.9292
365342,5964.7397
365344,1622.2318
365345,1925.8501
365351,1449.2168
365357,2070.9775
365361,1991.615
365378,4459.747
365386,2499.2112
365388,9826.881
365390,1408.5669
365392,8294.95
365394,3727.3528
365403,959.219
365407,7743.329
365408,1889.7844
365410,2128.3364
365411,1270.6853
365417,2948.1555
365418,1173.9396
365435,2199.997
365444,6909.842
365457,2616.799
365458,2105.3198
365464,2868.4807
365469,2676.4683
365472,3209.2375
365479,1188.1095
365486,2836.7524
365495,2030.0983
365502,8396.596
365503,1609.194
365504,1809.9358
365510,1663.257
365513,2039.7219
365514,1897.4215
365523,2198.3171
365529,954.6036
365532,762.2513
365535,2318.4849
365536,3230.5513
365557,2100.9734
365558,2153.2317
365564,1863.6968
365571,2318.7092
365573,1013.7378
365578,1852.344
365583,4022.0164
365593,2883.287
365594,3336.2134
365606,1307.3438
365608,3051.993
365610,1143.0106
365616,1169.5669
365628,1272.266
365629,1409.7448
365633,1574.3114
365639,1765.3871
365643,4205.0757
365644,2491.5044
365649,2896.2493
365656,1347.2291
365657,2779.8174
365661,1434.917
365663,1325.9591
365667,4085.8096
365668,1344.4229
365669,5368.601
365671,1446.1636
365676,1615.8557
365683,6475.022
365690,1107.0538
365694,1581.5586
365697,1613.1605
365699,1737.5532
365703,1727.6285
365707,2710.6802
365725,2070.7852
365727,1411.9493
365730,1768.1049
365734,2085.8723
365738,1613.0828
365755,2869.9802
365762,3573.842
365763,5177.9526
365770,797.5521
365771,4677.3955
365777,1363.4167
365780,1406.9303
365783,3662.6707
365793,1584.3062
365797,1839.5842
365807,1409.5256
365813,2059.2917
365819,2694.3904
365821,3524.7788
365822,5721.4717
365831,2067.326
365854,2347.606
365860,4939.9937
365868,1837.4777
365893,1865.1006
365896,12212.023
365899,2942.0999
365900,8681.443
365908,1521.6461
365910,3328.307
365911,2719.8977
365915,1444.8429
365928,2428.1958
365929,2102.3804
365937,2575.8633
365938,1810.9916
365939,1420.7358
365944,2464.5332
365945,1912.533
365946,896.38745
365950,1005.2025
365954,2478.6274
365963,12280.509
365967,6635.1436
365968,3118.659
365973,2334.0498
365975,874.95447
365984,6050.725
365988,2289.927
365989,2435.414
365996,1388.031
366000,1748.2692
366001,3006.8374
366007,2235.373
366015,6728.329
366016,1213.9341
366017,2065.6902
366019,2541.6968
366020,1122.4341
366022,6367.0107
366023,1246.8975
366038,2278.1047
366044,2800.3643
366060,4844.0576
366063,1522.6035
366068,1267.9236
366076,1043.1097
366080,1852.2158
366082,1174.5437
366100,2844.0715
366101,5481.0693
366103,1796.7211
366109,927.6159
366114,2235.6748
366119,863.4473
366127,665.2016
366128,1916.7207
366134,1141.9602
366138,3774.6357
366143,3056.088
366146,2453.4434
366147,5330.9385
366148,2440.6572
366149,2142.0508
366157,1091.0559
366162,1405.9646
366171,1481.0479
366173,2260.6157
366174,4747.3125
366184,3643.1968
366185,2161.5107
366190,1862.8021
366192,1735.6238
366193,8022.998
366194,1431.3955
366198,3182.9666
366199,2560.685
366200,1287.3472
366210,3602.5383
366211,2120.6223
366216,1875.2399
366221,1892.9708
366224,8278.971
366226,3649.9155
366234,1462.059
366236,2265.449
366238,2389.1724
366244,6598.412
366257,5225.9995
366260,3988.491
366261,5391.803
366265,865.4267
366266,2607.8416
366268,1842.382
366270,4068.0452
366271,5306.561
366274,946.3049
366276,1623.4127
366284,2257.1914
366285,2223.7053
366293,3450.79
366294,1707.8137
366301,3566.4434
366303,2549.4592
366306,3563.462
366311,1349.2318
366318,1191.5983
366319,3306.014
366320,1122.3666
366323,1742.4684
366330,2897.8103
366332,2489.1094
366335,2991.0044
366336,2695.3142
366345,1368.7615
366349,1005.65894
366352,4545.8037
366357,972.92285
366362,2168.6816
366367,4123.789
366370,959.55383
366372,2250.7698
366373,1491.1614
366387,1941.6166
366388,2491.9346
366389,1832.2123
366398,1482.5826
366399,1210.3094
366420,1786.2429
366425,2596.9712
366437,6313.9326
366439,3211.929
366440,896.63837
366444,1172.4084
366450,1359.9786
366451,1907.5865
366453,2197.0745
366469,1408.6407
366476,1215.5234
366478,6909.374
366482,1174.8938
366489,9250.06
366497,1061.7201
366500,1056.4716
366504,905.6301
366506,1790.6698
366513,1289.6044
366515,1586.5114
366520,1317.3461
366528,2770.6084
366529,2554.4397
366537,1207.6881
366538,2028.3721
366542,2357.9385
366543,3369.098
366544,832.3148
366547,9459.625
366549,1196.1958
366552,5410.259
366555,1424.2861
366557,1143.0765
366560,3089.15
366565,1858.9253
366578,1706.9442
366583,1406.2153
366584,1584.2124
366587,1186.3495
366601,1932.2439
366602,1875.9697
366604,6892.296
366613,923.6656
366625,3525.6765
366628,828.9715
366634,2382.2397
366637,1872.2065
366648,4398.6436
366650,977.26514
366651,902.66693
366656,1943.5553
366662,867.6406
366664,2394.4219
366665,1445.7072
366667,2152.205
366669,3119.7954
366671,1372.2748
366674,1692.5837
366675,1161.8938
366677,2652.2014
366686,7227.1436
366696,1721.9069
366698,2093.7837
366705,4221.687
366707,6126.7686
366711,2998.61
366719,4172.9365
366731,1658.9457
366733,880.96405
366741,7513.6855
366742,1011.46747
366744,8909.525
366745,2437.6553
366749,1349.8927
366764,1676.9752
366767,825.2248
366775,1628.4149
366783,5406.1323
366787,1986.0804
366798,1825.9075
366800,2338.0542
366808,5576.4116
366810,1920.8618
366811,1347.0005
366812,1654.947
366813,1033.4062
366815,1970.292
366824,782.5293
366826,2605.3347
366829,2139.0928
366839,3923.668
366840,1646.2076
366845,1814.5416
366847,1882.4932
366849,1944.8115
366859,1508.1561
366861,2022.9156
366862,1307.6929
366870,7581.4175
366880,6017.286
366890,2515.0862
366893,2292.0747
366894,1081.2218
366902,1089.9275
366903,2893.7507
366904,2407.4653
366907,1794.7174
366909,1931.1091
366912,5874.9087
366914,1614.9507
366917,1208.6094
366919,4002.3872
366923,894.3053
366929,7667.1426
366936,4655.158
366939,1169.0383
366953,1770.9703
366955,2127.5989
366966,1610.0343
366967,3952.564
366968,1463.4072
366970,2818.695
366971,5316.0024
366973,1013.0826
366976,2027.0996
366978,1578.222
366992,1769.8256
366998,1921.0505
367002,896.22504
367003,1772.8451
367005,2123.565
367008,3603.92
367013,5088.3843
367016,5308.2817
367017,1294.0612
367020,2161.7756
367026,1999.9392
367035,6152.7075
367037,3813.7507
367038,6144.346
367048,2064.3127
367049,4316.7715
367061,3248.4204
367067,1670.9655
367068,3228.1553
367069,2517.8076
367074,1368.5852
367075,1823.5374
367081,885.25635
367085,1479.5099
367088,3748.6274
367089,1110.4703
367091,882.8354
367092,5852.362
367093,1677.8358
367099,1442.554
367101,1232.38
367102,5879.886
367107,1527.0693
367116,3264.5137
367121,1795.6683
367122,2023.3363
367135,3392.8613
367151,2516.1216
367152,1261.5985
367155,2583.8508
367165,1723.7759
367170,1518.7937
367178,2379.6025
367179,2100.5996
367180,6649.175
367187,1363.147
367198,5286.4224
367200,2139.2732
367205,3278.9976
367209,820.638
367221,1043.5465
367226,5698.2964
367229,1761.2167
367232,1528.6299
367235,1383.9321
367237,1507.1447
367238,860.61975
367240,8570.487
367253,2699.923
367254,3059.6165
367260,1993.9697
367265,1751.8099
367274,3361.6167
367277,4174.867
367279,1424.6753
367282,1004.7861
367285,1022.4957
367286,3412.1619
367288,3413.8577
367290,2128.4216
367291,2017.5182
367296,5120.8306
367309,1619.6774
367312,1960.8706
367322,1096.2421
367331,4769.8853
367333,8090.5283
367334,3428.0264
367335,2351.3938
367340,4668.0815
367342,3691.651
367348,8835.969
367353,5072.831
367365,2076.4438
367375,2698.4004
367378,1558.1744
367380,1057.6877
367383,1658.6444
367385,3257.796
367386,1688.7069
367390,2765.851
367392,7316.8203
367397,1355.2845
367398,5647.4473
367412,1205.5812
367419,1764.3578
367423,2574.1528
367427,1975.8655
367434,2057.8743
367436,2256.0842
367449,2811.559
367452,5859.1357
367455,1359.7472
367462,2151.3154
367480,2786.3665
367483,2636.7144
367494,1508.3086
367497,2568.377
367504,1413.2245
367505,7324.877
367510,980.0226
367519,3052.8137
367529,1664.0288
367534,1911.4927
367539,1129.364
367543,2221.9045
367551,3912.6821
367557,7566.5522
367561,1547.6884
367563,1681.4913
367564,1867.7251
367565,1535.3044
367570,6299.3057
367573,857.4174
367574,2773.1382
367578,977.562
367581,2037.7086
367593,1755.6909
367601,1147.6873
367606,4444.411
367614,2066.641
367624,2248.757
367628,5523.2573
367633,4692.7026
367636,1371.2858
367638,1584.5206
367645,1345.7152
367647,1588.1742
367652,1425.9904
367658,6282.717
367663,3132.424
367665,1846.1309
367669,6322.097
367671,2522.2417
367689,1925.1991
367690,1680.7122
367696,5037.181
367706,1095.298
367708,1496.3004
367709,1390.2473
367711,3768.054
367715,1781.991
367717,4106.3335
367718,2502.0898
367720,5732.3896
367724,1411.3651
367726,1505.8143
367732,911.9708
367743,3017.23
367745,3592.6985
367746,1360.7434
367749,2332.7869
367750,1453.52
367752,3430.8652
367753,5088.166
367765,1071.1301
367771,1511.2473
367775,2668.9746
367791,1133.8328
367792,2199.7864
367796,3105.4282
367799,3622.9004
367801,2130.2402
367805,1351.4081
367806,1263.7485
367809,1096.7926
367811,2790.2793
367819,5450.5444
367822,6477.628
367824,2252.3318
367825,1318.6388
367830,1141.338
367835,2885.5771
367837,2841.7427
367838,1326.9794
367839,1021.33014
367842,3522.6719
367852,1860.0079
367863,1646.8655
367864,2801.004
367866,4086.589
367868,7316.471
367875,2911.535
367877,2783.8552
367882,5188.863
367885,5219.6094
367891,6001.56
367904,1132.7267
367905,1440.8552
367913,1244.8662
367915,1659.6674
367919,1712.7273
367924,857.794
367925,2312.7278
367928,1450.047
367938,2280.5544
367939,4948.1226
367940,1303.5497
367941,2429.3516
367945,2552.998
367946,5451.5166
367949,3821.994
367956,4392.9673
367959,811.08655
367965,5900.451
367967,4778.4355
367968,1030.3733
367970,1523.1096
367972,10658.3545
367977,1220.2849
367978,3458.727
367986,2211.6365
367988,1358.8936
367990,1559.1964
367991,2076.221
367992,9706.811
367993,1810.8413
368008,1317.4465
368010,2852.4937
368011,1213.7285
368014,5563.0635
368015,1128.4053
368017,2827.7444
368022,1141.6315
368023,2045.5942
368032,2984.3884
368034,726.87787
368039,1800.9806
368045,1141.7806
368049,7361.685
368059,1825.607
368064,2987.3042
368070,1367.848
368093,1834.0339
368096,3270.0227
368100,1328.4976
368104,3900.0308
368106,3520.0625
368112,6359.7954
368114,1770.0804
368120,1043.43
368121,965.8617
368122,622.9967
368123,1881.463
368133,2545.51
368138,935.9029
368143,3102.4858
368149,3432.7341
368150,6347.9854
368159,2015.005
368164,3057.9421
368167,875.8014
368175,1477.5787
368183,1921.2814
368190,1181.1024
368218,4005.698
368230,1482.1599
368232,3180.1477
368237,2637.3242
368241,1245.0526
368249,2246.7324
368262,3318.048
368263,5587.7295
368274,2445.3481
368276,1774.8557
368283,1617.4323
368285,1703.361
368288,6023.8486
368295,1108.5366
368302,2512.0168
368305,2665.6282
368306,1446.5105
368314,3579.238
368316,1379.9646
368318,1016.16876
368319,5872.276
368324,6204.052
368334,3284.3337
368341,2622.07
368349,3198.7478
368353,2381.8093
368357,1357.602
368359,8810.716
368360,1012.04156
368365,4043.0176
368367,3800.9915
368369,6334.9644
368378,3594.796
368385,5646.403
368386,3407.0828
368389,1290.8564
368406,1173.8842
368407,1823.286
368410,3586.7007
368413,2511.413
368425,4219.457
368442,1056.3804
368444,1330.4812
368448,1233.6482
368453,2416.155
368456,2304.0881
368459,1223.9528
368462,1537.6504
368464,1373.169
368466,1062.0381
368467,2151.328
368472,1650.448
368474,1171.2831
368475,1751.5778
368484,2569.7024
368487,3168.8525
368497,855.9897
368499,1765.0293
368500,1610.8921
368508,862.14197
368512,1329.4209
368524,2299.1877
368526,1426.6263
368528,2200.4075
368529,1060.7162
368532,2120.221
368537,2873.2556
368542,4083.4724
368543,4327.3027
368547,796.428
368557,2212.8909
368558,5263.528
368560,1502.5143
368562,2142.9019
368563,2292.7622
368564,1167.3638
368567,5904.9824
368568,2419.915
368571,1120.93
368585,7522.648
368591,2530.3875
368603,2657.849
368606,1039.3394
368610,2856.3005
368615,2561.4336
368618,2204.173
368619,1886.5774
368623,1112.1608
368633,1994.664
368660,3669.961
368662,3533.0981
368671,3586.3313
368672,2247.5127
368674,1513.4844
368676,1089.7139
368680,2209.6716
368688,1906.7762
368689,4535.5845
368692,2257.8933
368696,1542.5847
368697,1142.6346
368704,2039.2308
368712,2033.6919
368713,742.28204
368718,5159.3794
368719,6231.4585
368721,5510.047
368723,957.8286
368726,2998.573
368729,3015.7227
368731,1573.7244
368741,2486.8765
368748,1820.2656
368753,1561.3429
368758,1100.2776
368759,1312.5212
368762,1282.1344
368769,1035.4429
368775,2549.329
368778,6835.393
368793,1621.0905
368798,5849.695
368803,1699.0162
368804,3240.1594
368814,4250.1665
368817,1078.7041
368823,1684.2389
368826,4109.789
368828,1865.773
368834,4014.6814
368836,1042.8352
368838,749.258
368842,3731.5354
368844,2503.8347
368845,1217.3239
368866,8721.383
368871,3077.303
368875,1831.2411
368879,1941.7823
368886,1116.3209
368894,1709.3209
368896,4100.6514
368901,3072.784
368903,2181.9514
368904,1913.083
368906,3216.4072
368907,1535.7584
368908,5359.3115
368918,2048.1885
368920,1196.594
368922,1499.6841
368923,1986.4043
368931,2276.8254
368932,1407.5618
368934,896.6854
368940,2167.4658
368941,1200.3789
368942,1404.2836
368947,3571.8794
368950,3132.1492
368957,4034.0898
368958,3988.8638
368966,3243.276
368971,2755.6816
368978,2586.5159
368982,2679.8218
368995,1496.6266
368997,2730.2058
369000,1504.7312
369005,2506.447
369010,4104.407
369011,4501.597
369023,1076.003
369029,991.99
369031,2124.297
369032,4162.527
369034,1371.0347
369035,1394.0983
369038,1259.7157
369044,2234.4983
369045,1904.6053
369047,1368.1945
369050,4892.6206
369051,6512.551
369053,3479.653
369059,3998.2822
369060,1132.9081
369067,2462.8708
369068,1473.571
369073,3242.4036
369077,2331.339
369081,1378.0642
369084,1528.0111
369093,5881.3276
369095,1197.2241
369098,1017.8215
369102,5904.166
369105,1646.3654
369108,3946.891
369109,3238.7043
369110,5246.6636
369111,1215.0007
369113,3187.9456
369117,1208.52
369122,1216.0139
369139,3004.5671
369144,1830.197
369146,1935.4169
369147,1707.3121
369150,1507.3164
369151,6226.997
369157,6182.0156
369158,1512.928
369160,1722.9524
369164,4637.929
369168,2138.223
369173,1505.8926
369176,2060.2063
369177,4075.73
369189,5691.871
369190,2736.9133
369198,1891.2079
369205,6132.1816
369223,1294.5808
369227,3568.4949
369247,1779.7211
369251,3159.4316
369263,1962.2765
369266,3905.2449
369270,989.6518
369276,2315.6895
369277,4250.75
369285,1750.15
369288,4846.174
369290,2403.0806
369298,1494.1929
369315,1354.7974
369317,5396.294
369320,1503.1571
369322,5883.05
369323,2024.7618
369326,3100.0754
369331,4609.2373
369336,1265.9807
369337,2285.981
369338,2441.9294
369343,2520.3074
369352,1244.5452
369353,1334.9359
369354,1842.3416
369355,3041.846
369357,1775.1875
369360,1206.4783
369361,1281.1694
369362,3332.0925
369364,5925.2964
369367,5782.514
369370,3533.0916
369373,971.32965
369377,1075.1157
369382,1771.651
369383,1618.3263
369386,3129.856
369387,1844.4539
369388,1296.128
369396,1865.5604
369400,2988.7576
369403,1466.1375
369408,1397.634
369414,1996.786
369418,4072.513
369419,1340.5538
369422,1507.9001
369426,1376.7782
369428,6299.2397
369431,1429.9861
369436,3071.978
369445,3563.4448
369450,2053.9128
369456,3403.3157
369465,2928.3906
369474,1285.9482
369476,3616.6797
369484,1429.17
369488,1130.2976
369490,1203.9313
369498,2222.036
369508,2195.916
369517,3793.582
369520,1037.8591
369521,4770.877
369524,1751.2678
369546,3333.049
369547,3153.8955
369548,2057.8538
369553,1951.3213
369560,1590.5122
369563,2848.1252
369567,2344.4321
369571,1527.4102
369572,855.51715
369573,2572.5222
369574,1474.0278
369575,3333.9585
369577,1597.9719
369584,4208.7026
369589,1289.8855
369590,1420.8748
369605,3966.373
369608,2861.1138
369609,4401.3374
369612,2783.7039
369614,1878.0247
369620,772.30585
369622,977.977
369623,4801.596
369625,1472.1263
369628,1858.5939
369632,1735.897
369636,1208.9408
369639,2228.4023
369643,6265.5083
369644,5717.0483
369652,919.0157
369653,2748.7405
369662,4910.0747
369667,1294.7858
369668,3819.3523
369669,18586.408
369670,3930.7727
369671,1367.7711
369672,1371.8573
369673,2582.1892
369705,2981.3787
369712,1592.7405
369714,1282.6089
369719,1857.8282
369722,1434.8595
369738,646.4958
369754,2189.2217
369774,2039.1277
369775,1759.527
369785,4191.3506
369789,2260.4832
369797,2883.0396
369803,1322.0071
369804,970.3529
369805,2648.077
369806,3851.544
369807,8416.614
369818,2380.977
369822,1815.4452
369824,2785.621
369826,1421.1329
369829,3502.813
369830,14856.9795
369831,975.25366
369841,7175.8887
369866,1987.0001
369868,2851.0413
369873,8199.367
369874,2156.7039
369876,1321.7354
369882,1138.5636
369889,1538.4923
369897,4676.8335
369905,2160.5935
369907,1719.188
369908,3655.2139
369909,3864.3257
369911,3122.0693
369913,1868.9866
369915,3252.9932
369919,2163.5317
369920,1211.3851
369921,1060.5817
369929,2979.814
369931,1117.702
369932,2734.9866
369940,1641.9084
369949,4165.6006
369950,1353.8894
369951,1647.2072
369966,8997.637
369969,2200.3801
369973,3985.0386
369974,1919.7191
369976,8370.451
369977,2902.7087
369978,1332.532
369982,3323.4573
369987,9628.838
369990,1031.3657
370002,1678.1783
370005,1830.3314
370007,2643.8804
370012,775.97253
370016,1623.9291
370024,2273.7258
370030,1238.8197
370033,3272.6619
370035,2350.3545
370038,2034.2854
370039,686.5576
370043,2534.7144
370044,1134.623
370048,5265.054
370051,1403.2173
370055,939.9244
370059,1790.5144
370064,2073.8533
370070,3576.9106
370073,2217.7427
370075,4860.916
370081,6782.976
370082,1193.8698
370084,2147.0574
370089,2005.0573
370091,3576.5833
370094,6163.0083
370095,4095.055
370100,2181.3813
370102,2501.5242
370113,1633.7635
370114,2636.777
370122,1681.5177
370125,1056.7582
370134,1462.3818
370135,1301.0588
370145,1346.3533
370154,1479.2327
370163,1877.9879
